"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"yelloweye rockfish","Oregon","Commercial",2016,1,16,16,0
"yelloweye rockfish","Oregon","Commercial",2017,1,84,69,15
"yelloweye rockfish","Oregon","Commercial",2018,1,47,46,1
"yelloweye rockfish","Oregon","Commercial",2019,1,216,133,83
"yelloweye rockfish","Oregon","Commercial",2020,1,86,0,86
"yelloweye rockfish","Oregon","Commercial",2021,1,102,0,102
"yelloweye rockfish","Oregon","Commercial",2022,1,208,0,208
"yelloweye rockfish","Oregon","Commercial",2023,1,155,0,155
"yelloweye rockfish","Oregon","NWFSC WCGBT",2003,7,24,23,1
"yelloweye rockfish","Oregon","NWFSC WCGBT",2004,5,11,11,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2005,6,13,13,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2006,7,32,32,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2007,5,14,8,6
"yelloweye rockfish","Oregon","NWFSC WCGBT",2008,8,14,14,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2009,1,7,7,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2010,8,22,22,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2011,6,33,33,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2012,4,5,5,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2013,4,13,12,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2014,9,41,41,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2015,6,39,39,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2016,13,51,51,0
"yelloweye rockfish","Oregon","NWFSC WCGBT",2017,10,24,0,24
"yelloweye rockfish","Oregon","NWFSC WCGBT",2018,11,20,0,20
"yelloweye rockfish","Oregon","NWFSC WCGBT",2019,4,16,0,16
"yelloweye rockfish","Oregon","NWFSC WCGBT",2021,8,30,0,30
"yelloweye rockfish","Oregon","NWFSC WCGBT",2022,11,21,0,21
"yelloweye rockfish","Oregon","NWFSC WCGBT",2023,3,3,0,3
"yelloweye rockfish","Oregon","Recreational",2001,1,368,0,0
"yelloweye rockfish","Oregon","Recreational",2002,1,448,0,0
"yelloweye rockfish","Oregon","Recreational",2003,1,492,0,0
"yelloweye rockfish","Oregon","Recreational",2004,1,23,0,0
"yelloweye rockfish","Oregon","Recreational",2005,1,26,0,0
"yelloweye rockfish","Oregon","Recreational",2006,1,49,0,0
"yelloweye rockfish","Oregon","Recreational",2007,1,62,0,0
"yelloweye rockfish","Oregon","Recreational",2008,1,74,0,0
"yelloweye rockfish","Oregon","Recreational",2009,1,39,0,0
"yelloweye rockfish","Oregon","Recreational",2010,1,28,0,0
"yelloweye rockfish","Oregon","Recreational",2011,1,49,0,0
"yelloweye rockfish","Oregon","Recreational",2012,1,112,0,0
"yelloweye rockfish","Oregon","Recreational",2013,1,57,0,0
"yelloweye rockfish","Oregon","Recreational",2014,1,90,0,0
"yelloweye rockfish","Oregon","Recreational",2015,1,42,0,0
"yelloweye rockfish","Oregon","Recreational",2016,1,34,0,0
"yelloweye rockfish","Oregon","Recreational",2017,1,102,0,0
"yelloweye rockfish","Oregon","Recreational",2018,1,120,0,0
"yelloweye rockfish","Oregon","Recreational",2019,1,120,0,0
"yelloweye rockfish","Oregon","Recreational",2020,1,12,0,0
"yelloweye rockfish","Oregon","Recreational",2021,1,13,0,0
"yelloweye rockfish","Oregon","Recreational",2022,1,89,0,0
"yelloweye rockfish","Oregon","Recreational",2023,1,22,0,0
"yelloweye rockfish","Washington","Commercial",2000,1,361,0,0
"yelloweye rockfish","Washington","Commercial",2001,1,583,219,86
"yelloweye rockfish","Washington","Commercial",2002,1,137,137,0
"yelloweye rockfish","Washington","Commercial",2003,1,19,10,0
"yelloweye rockfish","Washington","Commercial",2004,1,40,38,0
"yelloweye rockfish","Washington","Commercial",2005,1,0,0,0
"yelloweye rockfish","Washington","Commercial",2006,1,70,70,0
"yelloweye rockfish","Washington","Commercial",2007,1,16,13,6
"yelloweye rockfish","Washington","Commercial",2008,1,1,1,0
"yelloweye rockfish","Washington","Commercial",2009,1,14,13,1
"yelloweye rockfish","Washington","Commercial",2010,1,27,27,0
"yelloweye rockfish","Washington","Commercial",2011,1,10,7,0
"yelloweye rockfish","Washington","Commercial",2012,1,30,30,0
"yelloweye rockfish","Washington","Commercial",2013,1,17,17,0
"yelloweye rockfish","Washington","Commercial",2014,1,6,6,0
"yelloweye rockfish","Washington","Commercial",2015,1,28,28,0
"yelloweye rockfish","Washington","Commercial",2016,1,4,4,0
"yelloweye rockfish","Washington","Commercial",2017,1,23,21,2
"yelloweye rockfish","Washington","Commercial",2018,1,87,85,0
"yelloweye rockfish","Washington","Commercial",2019,1,151,141,2
"yelloweye rockfish","Washington","Commercial",2020,1,2,0,2
"yelloweye rockfish","Washington","Commercial",2021,1,153,0,153
"yelloweye rockfish","Washington","Commercial",2022,1,123,0,89
"yelloweye rockfish","Washington","Commercial",2023,1,346,0,396
"yelloweye rockfish","Washington","NWFSC WCGBT",2003,10,36,36,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2004,2,6,6,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2005,5,6,6,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2006,4,7,7,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2007,4,5,4,1
"yelloweye rockfish","Washington","NWFSC WCGBT",2008,5,21,21,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2009,5,21,21,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2010,6,29,29,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2011,4,10,10,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2012,8,33,33,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2013,6,19,18,1
"yelloweye rockfish","Washington","NWFSC WCGBT",2014,10,51,51,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2015,5,9,9,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2016,7,20,20,0
"yelloweye rockfish","Washington","NWFSC WCGBT",2017,6,17,0,17
"yelloweye rockfish","Washington","NWFSC WCGBT",2018,8,23,0,23
"yelloweye rockfish","Washington","NWFSC WCGBT",2019,5,18,0,18
"yelloweye rockfish","Washington","NWFSC WCGBT",2021,8,20,0,20
"yelloweye rockfish","Washington","NWFSC WCGBT",2022,4,24,0,24
"yelloweye rockfish","Washington","NWFSC WCGBT",2023,7,27,0,27
"yelloweye rockfish","Washington","Recreational",2000,1,189,181,8
"yelloweye rockfish","Washington","Recreational",2001,1,101,90,11
"yelloweye rockfish","Washington","Recreational",2003,1,2,0,0
"yelloweye rockfish","Washington","Recreational",2004,1,12,10,2
"yelloweye rockfish","Washington","Recreational",2005,1,4,4,0
"yelloweye rockfish","Washington","Recreational",2006,1,1,1,0
"yelloweye rockfish","Washington","Recreational",2008,1,9,6,0
"yelloweye rockfish","Washington","Recreational",2010,1,1,1,0
"yelloweye rockfish","Washington","Recreational",2011,1,2,2,0
"yelloweye rockfish","Washington","Recreational",2012,1,5,3,0
"yelloweye rockfish","Washington","Recreational",2014,1,1,0,0
"yelloweye rockfish","Washington","Recreational",2015,1,2,2,0
"yelloweye rockfish","Washington","Recreational",2017,1,8,5,0
"yelloweye rockfish","Washington","Recreational",2018,1,8,6,0
"yelloweye rockfish","Washington","Recreational",2019,1,26,12,1
"yelloweye rockfish","Washington","Recreational",2020,1,7,0,7
"yelloweye rockfish","Washington","Recreational",2021,1,105,0,102
"yelloweye rockfish","Washington","Recreational",2022,1,101,0,100
"yellowmouth rockfish","California","Commercial",2006,1,1,0,0
"yellowmouth rockfish","California","Commercial",2007,1,1,0,0
"yellowmouth rockfish","California","Commercial",2009,1,1,0,0
"yellowmouth rockfish","California","Commercial",2012,1,1,0,0
"yellowmouth rockfish","California","Commercial",2016,1,1,0,0
"yellowmouth rockfish","California","Commercial",2019,1,2,0,0
"yellowmouth rockfish","California","Commercial",2020,1,16,0,0
"yellowmouth rockfish","California","NWFSC WCGBT",2013,1,1,0,1
"yellowmouth rockfish","Oregon","Commercial",2001,1,16,0,16
"yellowmouth rockfish","Oregon","Commercial",2004,1,93,0,93
"yellowmouth rockfish","Oregon","Commercial",2005,1,61,0,61
"yellowmouth rockfish","Oregon","Commercial",2006,1,45,0,45
"yellowmouth rockfish","Oregon","Commercial",2007,1,213,0,213
"yellowmouth rockfish","Oregon","Commercial",2008,1,95,0,95
"yellowmouth rockfish","Oregon","Commercial",2009,1,271,0,269
"yellowmouth rockfish","Oregon","Commercial",2010,1,104,0,104
"yellowmouth rockfish","Oregon","Commercial",2011,1,44,0,44
"yellowmouth rockfish","Oregon","Commercial",2012,1,114,0,114
"yellowmouth rockfish","Oregon","Commercial",2013,1,162,0,162
"yellowmouth rockfish","Oregon","Commercial",2014,1,85,0,85
"yellowmouth rockfish","Oregon","Commercial",2015,1,129,0,129
"yellowmouth rockfish","Oregon","Commercial",2016,1,75,0,75
"yellowmouth rockfish","Oregon","Commercial",2017,1,109,0,109
"yellowmouth rockfish","Oregon","Commercial",2018,1,163,0,163
"yellowmouth rockfish","Oregon","Commercial",2019,1,225,0,225
"yellowmouth rockfish","Oregon","Commercial",2020,1,179,0,167
"yellowmouth rockfish","Oregon","Commercial",2021,1,331,0,331
"yellowmouth rockfish","Oregon","Commercial",2022,1,176,0,176
"yellowmouth rockfish","Oregon","Commercial",2023,1,166,0,164
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2003,3,134,0,27
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2005,2,23,0,23
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2010,1,1,0,1
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2011,3,24,0,24
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2012,3,3,0,3
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2013,2,7,0,7
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2014,1,1,0,1
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2015,2,13,0,13
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2016,5,83,0,55
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2017,5,29,0,29
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2018,3,148,0,53
"yellowmouth rockfish","Oregon","NWFSC WCGBT",2023,1,64,0,25
"yellowmouth rockfish","Oregon","Recreational",2001,1,1,0,0
"yellowmouth rockfish","Oregon","Recreational",2002,1,12,0,0
"yellowmouth rockfish","Oregon","Recreational",2003,1,1,0,0
"yellowmouth rockfish","Oregon","Recreational",2009,1,3,0,0
"yellowmouth rockfish","Oregon","Recreational",2012,1,1,0,0
"yellowmouth rockfish","Oregon","Recreational",2013,1,1,0,0
"yellowmouth rockfish","Oregon","Recreational",2021,1,5,0,0
"yellowmouth rockfish","Oregon","Recreational",2022,1,1,0,0
"yellowmouth rockfish","Oregon","Recreational",2023,1,24,0,0
"yellowmouth rockfish","Washington","Commercial",2000,1,11,0,0
"yellowmouth rockfish","Washington","Commercial",2001,1,4,0,0
"yellowmouth rockfish","Washington","Commercial",2002,1,1,0,0
"yellowmouth rockfish","Washington","Commercial",2003,1,5,0,0
"yellowmouth rockfish","Washington","Commercial",2004,1,4,0,0
"yellowmouth rockfish","Washington","Commercial",2005,1,1,0,0
"yellowmouth rockfish","Washington","Commercial",2006,1,0,0,0
"yellowmouth rockfish","Washington","Commercial",2007,1,7,0,0
"yellowmouth rockfish","Washington","Commercial",2008,1,57,0,0
"yellowmouth rockfish","Washington","Commercial",2009,1,0,0,0
"yellowmouth rockfish","Washington","Commercial",2010,1,0,0,0
"yellowmouth rockfish","Washington","Commercial",2011,1,1,1,0
"yellowmouth rockfish","Washington","Commercial",2012,1,6,0,2
"yellowmouth rockfish","Washington","Commercial",2013,1,21,0,19
"yellowmouth rockfish","Washington","Commercial",2014,1,7,0,0
"yellowmouth rockfish","Washington","Commercial",2015,1,26,0,2
"yellowmouth rockfish","Washington","Commercial",2016,1,18,0,17
"yellowmouth rockfish","Washington","Commercial",2017,1,9,0,9
"yellowmouth rockfish","Washington","Commercial",2018,1,29,0,29
"yellowmouth rockfish","Washington","Commercial",2019,1,218,0,218
"yellowmouth rockfish","Washington","Commercial",2020,1,0,0,0
"yellowmouth rockfish","Washington","Commercial",2021,1,19,0,19
"yellowmouth rockfish","Washington","Commercial",2022,1,14,0,14
"yellowmouth rockfish","Washington","Commercial",2023,1,15,0,15
"yellowmouth rockfish","Washington","NWFSC WCGBT",2003,2,7,0,7
"yellowmouth rockfish","Washington","NWFSC WCGBT",2011,2,30,0,30
"yellowmouth rockfish","Washington","NWFSC WCGBT",2013,1,2,0,2
"yellowmouth rockfish","Washington","NWFSC WCGBT",2016,1,2,0,2
"yellowmouth rockfish","Washington","NWFSC WCGBT",2018,1,1,0,1
"yellowmouth rockfish","Washington","NWFSC WCGBT",2022,3,10,0,10
"yellowmouth rockfish","Washington","Recreational",2004,1,2,0,0
"yellowtail rockfish","California","CCFRP",2007,1,136,0,0
"yellowtail rockfish","California","CCFRP",2008,1,84,0,0
"yellowtail rockfish","California","CCFRP",2009,1,169,0,0
"yellowtail rockfish","California","CCFRP",2010,1,98,0,0
"yellowtail rockfish","California","CCFRP",2011,1,129,0,0
"yellowtail rockfish","California","CCFRP",2012,1,144,0,0
"yellowtail rockfish","California","CCFRP",2013,1,361,0,0
"yellowtail rockfish","California","CCFRP",2014,1,478,0,0
"yellowtail rockfish","California","CCFRP",2015,1,223,0,0
"yellowtail rockfish","California","CCFRP",2016,1,283,0,0
"yellowtail rockfish","California","CCFRP",2017,1,294,0,0
"yellowtail rockfish","California","CCFRP",2018,1,515,0,0
"yellowtail rockfish","California","CCFRP",2019,1,274,0,0
"yellowtail rockfish","California","CCFRP",2020,1,452,0,0
"yellowtail rockfish","California","CCFRP",2021,1,672,0,0
"yellowtail rockfish","California","CCFRP",2022,1,298,0,0
"yellowtail rockfish","California","CDFW-Ad hoc",2017,1,0,0,0
"yellowtail rockfish","California","CDFW-Ad hoc",2018,1,0,0,0
"yellowtail rockfish","California","CDFW-Ad hoc",2019,1,0,0,0
"yellowtail rockfish","California","CDFW-Ad hoc",2020,1,0,0,0
"yellowtail rockfish","California","CDFW-Ad hoc",2021,1,0,0,0
"yellowtail rockfish","California","CDFW-Ad hoc",2022,1,0,0,101
"yellowtail rockfish","California","CDFW-Ad hoc",2023,1,0,0,211
"yellowtail rockfish","California","Commercial",2000,1,303,35,0
"yellowtail rockfish","California","Commercial",2001,1,353,179,0
"yellowtail rockfish","California","Commercial",2002,1,109,71,0
"yellowtail rockfish","California","Commercial",2003,1,75,0,0
"yellowtail rockfish","California","Commercial",2004,1,95,32,0
"yellowtail rockfish","California","Commercial",2005,1,108,78,0
"yellowtail rockfish","California","Commercial",2006,1,183,93,0
"yellowtail rockfish","California","Commercial",2007,1,196,0,0
"yellowtail rockfish","California","Commercial",2008,1,119,72,0
"yellowtail rockfish","California","Commercial",2009,1,127,6,0
"yellowtail rockfish","California","Commercial",2010,1,7,4,4
"yellowtail rockfish","California","Commercial",2011,1,74,26,29
"yellowtail rockfish","California","Commercial",2012,1,162,28,28
"yellowtail rockfish","California","Commercial",2013,1,218,12,12
"yellowtail rockfish","California","Commercial",2014,1,243,110,111
"yellowtail rockfish","California","Commercial",2015,1,242,56,56
"yellowtail rockfish","California","Commercial",2016,1,251,0,38
"yellowtail rockfish","California","Commercial",2017,1,420,0,27
"yellowtail rockfish","California","Commercial",2018,1,395,0,118
"yellowtail rockfish","California","Commercial",2019,1,363,0,133
"yellowtail rockfish","California","Commercial",2020,1,198,0,128
"yellowtail rockfish","California","Commercial",2021,1,613,0,296
"yellowtail rockfish","California","Commercial",2022,1,327,0,208
"yellowtail rockfish","California","Commercial",2023,1,0,0,305
"yellowtail rockfish","California","NWFSC HKL",2004,14,129,124,0
"yellowtail rockfish","California","NWFSC HKL",2005,14,132,0,122
"yellowtail rockfish","California","NWFSC HKL",2006,6,91,0,88
"yellowtail rockfish","California","NWFSC HKL",2007,18,131,0,119
"yellowtail rockfish","California","NWFSC HKL",2008,15,141,0,139
"yellowtail rockfish","California","NWFSC HKL",2009,16,85,0,80
"yellowtail rockfish","California","NWFSC HKL",2010,12,63,0,0
"yellowtail rockfish","California","NWFSC HKL",2011,13,130,0,1
"yellowtail rockfish","California","NWFSC HKL",2012,11,112,0,106
"yellowtail rockfish","California","NWFSC HKL",2013,13,99,0,95
"yellowtail rockfish","California","NWFSC HKL",2014,17,114,0,110
"yellowtail rockfish","California","NWFSC HKL",2015,13,80,0,78
"yellowtail rockfish","California","NWFSC HKL",2016,14,90,0,87
"yellowtail rockfish","California","NWFSC HKL",2017,12,46,0,40
"yellowtail rockfish","California","NWFSC HKL",2018,12,80,0,66
"yellowtail rockfish","California","NWFSC HKL",2019,13,71,0,61
"yellowtail rockfish","California","NWFSC HKL",2021,11,95,0,90
"yellowtail rockfish","California","NWFSC HKL",2022,18,105,0,91
"yellowtail rockfish","California","NWFSC HKL",2023,12,138,0,130
"yellowtail rockfish","California","NWFSC WCGBT",2003,4,162,32,0
"yellowtail rockfish","California","NWFSC WCGBT",2004,5,102,46,1
"yellowtail rockfish","California","NWFSC WCGBT",2005,5,277,48,0
"yellowtail rockfish","California","NWFSC WCGBT",2006,6,16,16,0
"yellowtail rockfish","California","NWFSC WCGBT",2007,5,165,36,0
"yellowtail rockfish","California","NWFSC WCGBT",2008,6,63,55,0
"yellowtail rockfish","California","NWFSC WCGBT",2009,7,155,77,0
"yellowtail rockfish","California","NWFSC WCGBT",2010,3,42,24,18
"yellowtail rockfish","California","NWFSC WCGBT",2011,3,6,6,0
"yellowtail rockfish","California","NWFSC WCGBT",2012,7,20,20,0
"yellowtail rockfish","California","NWFSC WCGBT",2013,11,125,51,0
"yellowtail rockfish","California","NWFSC WCGBT",2014,8,200,107,0
"yellowtail rockfish","California","NWFSC WCGBT",2015,5,9,9,0
"yellowtail rockfish","California","NWFSC WCGBT",2016,3,105,27,28
"yellowtail rockfish","California","NWFSC WCGBT",2017,5,109,0,37
"yellowtail rockfish","California","NWFSC WCGBT",2018,3,61,0,36
"yellowtail rockfish","California","NWFSC WCGBT",2019,2,31,0,31
"yellowtail rockfish","California","NWFSC WCGBT",2021,5,149,0,125
"yellowtail rockfish","California","NWFSC WCGBT",2022,2,2,0,2
