data_source_agency_code,sample_year,species_name,data_type_name,statistical_area_code,pfmc_area_code,mfbds_v_sample.punch_card_area_code,mfbds_v_fish.punch_card_area_code,stock_region,CountOffish_length,CountOffish_weight,CountOfsex_code,CountOfbest_age,CountOfage_structure,age_structure_name
WDFW,2018,Rougheye Rockfish,Commercial,,3A,,,"U.S. Coastal, Non-WA",17,0,17,0,0,No age structure taken
WDFW,2018,Rougheye Rockfish,Commercial,,3B,,,"Coastal, WA ",56,0,56,0,0,No age structure taken
WDFW,2018,Rougheye Rockfish,Commercial,,3B,,,"Coastal, WA ",154,0,154,0,154,Otolith
WDFW,2018,Rougheye Rockfish,Commercial,,3C,,,"Coastal, WA ",276,0,276,0,0,No age structure taken
WDFW,2018,Rougheye Rockfish,Commercial,,3C,,,"Coastal, WA ",307,0,307,0,307,Otolith
WDFW,2018,Rougheye Rockfish,Commercial,,3C-S,,,"Coastal, WA ",25,0,25,0,0,No age structure taken
WDFW,2018,Rougheye Rockfish,Commercial,,3C-S,,,"Coastal, WA ",220,0,220,0,220,Otolith
WDFW,2018,Rougheye Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",17,0,17,0,0,No age structure taken
WDFW,2018,Rougheye Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",69,6,69,0,69,Otolith
WDFW,2018,Sablefish,Commercial,13,3C,,,"Coastal, WA ",248,0,248,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,13,3C,,,"Coastal, WA ",30,0,30,5,30,Otolith
WDFW,2018,Sablefish,Commercial,29,4A,,,"Puget Sound, WA",3,0,3,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,2C,,,"U.S. Coastal, Non-WA",30,0,30,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,3A,,,"Coastal, WA ",730,0,730,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,3A,,,"Coastal, WA ",594,204,594,210,594,Otolith
WDFW,2018,Sablefish,Commercial,,3B,,,"Coastal, WA ",210,0,210,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,3B,,,"Coastal, WA ",222,42,222,35,222,Otolith
WDFW,2018,Sablefish,Commercial,,3C,,,"Coastal, WA ",1326,0,1326,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,3C,,,"Coastal, WA ",90,30,90,14,90,Otolith
WDFW,2018,Sablefish,Commercial,,3C-S,,,"Coastal, WA ",503,3,503,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,3C-S,,,"Coastal, WA ",698,667,698,374,698,Otolith
WDFW,2018,Sablefish,Commercial,,4A,,,"Puget Sound, WA",19,0,19,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,,,,"Coastal, WA ",10,9,8,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,,,,"Coastal, WA ",579,528,573,76,579,Otolith
WDFW,2018,Sablefish,Commercial,,,,,"U.S. Coastal, Non-WA",405,5,405,0,0,No age structure taken
WDFW,2018,Sablefish,Commercial,,,,,"U.S. Coastal, Non-WA",257,137,257,80,257,Otolith
WDFW,2018,Sandpaper Skate,Commercial,,2C,,,"U.S. Coastal, Non-WA",1,1,1,0,0,No age structure taken
WDFW,2018,Sandpaper Skate,Commercial,,3C,,,"Coastal, WA ",49,0,49,0,0,No age structure taken
WDFW,2018,Sandpaper Skate,Commercial,,3C-S,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2018,Sharpchin Rockfish,Commercial,,3B,,,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2018,Sharpchin Rockfish,Commercial,,3C-S,,,"Coastal, WA ",24,1,24,0,24,Otolith
WDFW,2018,Shortbelly Rockfish,Commercial,,3A,,,"Coastal, WA ",47,47,47,0,47,Otolith
WDFW,2018,Shortbelly Rockfish,Commercial,,3B,,,"Coastal, WA ",70,21,70,0,70,Otolith
WDFW,2018,Shortraker Rockfish,Commercial,12,3B,,,"Coastal, WA ",12,0,12,0,12,Otolith
WDFW,2018,Shortraker Rockfish,Commercial,13,3C,,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2018,Shortraker Rockfish,Commercial,,3A,,,"Coastal, WA ",61,0,61,0,61,Otolith
WDFW,2018,Shortraker Rockfish,Commercial,,3B,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2018,Shortraker Rockfish,Commercial,,3B,,,"Coastal, WA ",57,0,57,0,57,Otolith
WDFW,2018,Shortraker Rockfish,Commercial,,3C,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2018,Shortraker Rockfish,Commercial,,3C,,,"Coastal, WA ",90,0,90,0,90,Otolith
WDFW,2018,Shortraker Rockfish,Commercial,,3C-S,,,"Coastal, WA ",46,1,46,0,46,Otolith
WDFW,2018,Shortraker Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",2,0,2,0,2,Otolith
WDFW,2018,Shortspine Thornyhead,Commercial,12,3B,,,"Coastal, WA ",64,0,64,0,0,No age structure taken
WDFW,2018,Shortspine Thornyhead,Commercial,12,3B,,,"Coastal, WA ",11,11,11,0,11,Otolith
WDFW,2018,Shortspine Thornyhead,Commercial,13,3C,,,"Coastal, WA ",8,8,8,0,8,Otolith
WDFW,2018,Shortspine Thornyhead,Commercial,,3A,,,"Coastal, WA ",484,0,484,0,0,No age structure taken
WDFW,2018,Shortspine Thornyhead,Commercial,,3B,,,"Coastal, WA ",142,0,142,0,0,No age structure taken
WDFW,2018,Shortspine Thornyhead,Commercial,,3B,,,"Coastal, WA ",8,8,8,0,8,Otolith
WDFW,2018,Shortspine Thornyhead,Commercial,,3C,,,"Coastal, WA ",70,0,70,0,0,No age structure taken
WDFW,2018,Shortspine Thornyhead,Commercial,,3C,,,"Coastal, WA ",8,8,8,0,8,Otolith
WDFW,2018,Shortspine Thornyhead,Commercial,,3C-S,,,"Coastal, WA ",250,0,250,0,0,No age structure taken
WDFW,2018,Shortspine Thornyhead,Commercial,,,,,"U.S. Coastal, Non-WA",151,0,151,0,0,No age structure taken
WDFW,2018,Silvergrey Rockfish,Commercial,,3A,,,"Coastal, WA ",8,4,8,0,8,Otolith
WDFW,2018,Silvergrey Rockfish,Commercial,,3B,,,"Coastal, WA ",4,1,4,0,4,Otolith
WDFW,2018,Silvergrey Rockfish,Commercial,,3C,,,"Coastal, WA ",12,3,12,0,12,Otolith
WDFW,2018,Silvergrey Rockfish,Commercial,,3C-S,,,"Coastal, WA ",96,0,96,0,96,Otolith
WDFW,2018,Silvergrey Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",3,2,3,0,3,Otolith
WDFW,2018,Spiny Dogfish,Commercial,,2C,,,"U.S. Coastal, Non-WA",12,0,12,0,0,No age structure taken
WDFW,2018,Spiny Dogfish,Commercial,,3B,,,"Coastal, WA ",1,1,1,0,0,No age structure taken
WDFW,2018,Spiny Dogfish,Commercial,,3B,,,"Coastal, WA ",75,0,75,0,75,Second dorsal spine
WDFW,2018,Spiny Dogfish,Commercial,,3C-S,,,"Coastal, WA ",75,0,75,0,0,No age structure taken
WDFW,2018,Spiny Dogfish,Commercial,,3C-S,,,"Coastal, WA ",75,0,75,0,75,Second dorsal spine
WDFW,2018,Splitnose Rockfish,Commercial,12,3B,,,"Coastal, WA ",50,0,50,0,50,Otolith
WDFW,2018,Splitnose Rockfish,Commercial,,3A,,,"Coastal, WA ",52,26,52,0,52,Otolith
WDFW,2018,Splitnose Rockfish,Commercial,,3C,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2018,Tiger Rockfish,Commercial,,3C,,,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2018,Walleye Pollock,Commercial,,3C-S,,,"Coastal, WA ",100,0,100,0,100,Otolith
WDFW,2018,Widow Rockfish,Commercial,,3A,,,"Coastal, WA ",138,1,138,138,138,Otolith
WDFW,2018,Widow Rockfish,Commercial,,3A,,,"U.S. Coastal, Non-WA",50,0,50,0,0,No age structure taken
WDFW,2018,Widow Rockfish,Commercial,,3A,,,"U.S. Coastal, Non-WA",50,25,50,50,50,Otolith
WDFW,2018,Widow Rockfish,Commercial,,3B,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2018,Widow Rockfish,Commercial,,3B,,,"Coastal, WA ",208,20,208,207,208,Otolith
WDFW,2018,Widow Rockfish,Commercial,,3C,,,"Coastal, WA ",7,0,7,7,7,Otolith
WDFW,2018,Widow Rockfish,Commercial,,3C-S,,,"Coastal, WA ",6,5,6,6,6,Otolith
WDFW,2018,Widow Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",3,1,3,3,3,Otolith
WDFW,2018,Yelloweye Rockfish,Commercial,13,3C,,,"Coastal, WA ",28,28,28,28,28,Otolith
WDFW,2018,Yelloweye Rockfish,Commercial,29,4A,,,"Puget Sound, WA",7,7,7,7,7,Otolith
WDFW,2018,Yelloweye Rockfish,Commercial,,3A,,,"Coastal, WA ",1,1,1,1,1,Otolith
WDFW,2018,Yelloweye Rockfish,Commercial,,3C,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2018,Yelloweye Rockfish,Commercial,,3C,,,"Coastal, WA ",55,7,55,55,55,Otolith
WDFW,2018,Yelloweye Rockfish,Commercial,,3C-S,,,"Coastal, WA ",1,1,1,1,1,Otolith
WDFW,2018,Yelloweye Rockfish,Commercial,,4A,,,"Puget Sound, WA",2,2,2,2,2,Otolith
WDFW,2018,Yellowmouth Rockfish,Commercial,,3A,,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2018,Yellowmouth Rockfish,Commercial,,3C-S,,,"Coastal, WA ",28,6,28,0,28,Otolith
WDFW,2018,Yellowtail Rockfish,Commercial,13,3C,,,"Coastal, WA ",101,0,101,0,0,No age structure taken
WDFW,2018,Yellowtail Rockfish,Commercial,,3A,,,"Coastal, WA ",209,0,209,207,209,Otolith
WDFW,2018,Yellowtail Rockfish,Commercial,,3A,,,"U.S. Coastal, Non-WA",50,25,50,50,50,Otolith
WDFW,2018,Yellowtail Rockfish,Commercial,,3B,,,"Coastal, WA ",153,0,153,0,0,No age structure taken
WDFW,2018,Yellowtail Rockfish,Commercial,,3B,,,"Coastal, WA ",336,21,336,335,336,Otolith
WDFW,2018,Yellowtail Rockfish,Commercial,,3C,,,"Coastal, WA ",45,0,45,0,0,No age structure taken
WDFW,2018,Yellowtail Rockfish,Commercial,,3C,,,"Coastal, WA ",138,0,138,138,138,Otolith
WDFW,2018,Yellowtail Rockfish,Commercial,,3C-S,,,"Coastal, WA ",200,0,200,0,0,No age structure taken
WDFW,2018,Yellowtail Rockfish,Commercial,,3C-S,,,"Coastal, WA ",412,2,412,407,412,Otolith
WDFW,2018,Yellowtail Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",7,1,7,7,7,Otolith
WDFW,2019,Arrowtooth Flounder,Commercial,,3A,,,"Coastal, WA ",55,0,55,0,55,Otolith
WDFW,2019,Arrowtooth Flounder,Commercial,,3A,,,"U.S. Coastal, Non-WA",3,0,3,0,3,Otolith
WDFW,2019,Arrowtooth Flounder,Commercial,,3B,,,"Coastal, WA ",25,0,25,0,0,No age structure taken
WDFW,2019,Arrowtooth Flounder,Commercial,,3B,,,"Coastal, WA ",25,0,25,0,25,Otolith
WDFW,2019,Arrowtooth Flounder,Commercial,,3C,,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Arrowtooth Flounder,Commercial,,3C-S,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2019,Arrowtooth Flounder,Commercial,,3C-S,,,"Coastal, WA ",100,0,100,0,100,Otolith
WDFW,2019,Aurora Rockfish,Commercial,,3A,,,"Coastal, WA ",43,0,43,0,43,Otolith
WDFW,2019,Aurora Rockfish,Commercial,,3B,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2019,Aurora Rockfish,Commercial,,3B,,,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2019,Aurora Rockfish,Commercial,,3C,,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Aurora Rockfish,Commercial,,3C-S,,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Aurora Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",4,0,4,0,4,Otolith
WDFW,2019,Bank Rockfish,Commercial,,3B,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2019,Bank Rockfish,Commercial,,3C-S,,,"Coastal, WA ",1,1,1,0,0,No age structure taken
WDFW,2019,Bank Rockfish,Commercial,,3C-S,,,"Coastal, WA ",190,89,190,0,190,Otolith
WDFW,2019,Big Skate,Commercial,,3A,,,"Coastal, WA ",2,0,2,0,2,Vertebra
WDFW,2019,Big Skate,Commercial,,3B,,,"Coastal, WA ",7,7,7,0,7,Vertebra
WDFW,2019,Big Skate,Commercial,,3C,,,"Coastal, WA ",11,1,11,0,11,Vertebra
WDFW,2019,Blackgill Rockfish,Commercial,,3A,,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Blackgill Rockfish,Commercial,,3B,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2019,Blackgill Rockfish,Commercial,,3C,,,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2019,Blackgill Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",1,0,1,0,1,Otolith
WDFW,2019,Blackspotted Rockfish,Commercial,,3A,,,"Coastal, WA ",22,0,22,0,22,Otolith
WDFW,2019,Blackspotted Rockfish,Commercial,,3B,,,"Coastal, WA ",9,0,9,0,9,Otolith
WDFW,2019,Blackspotted Rockfish,Commercial,,3C,,,"Coastal, WA ",11,0,11,0,11,Otolith
WDFW,2019,Blackspotted Rockfish,Commercial,,3C-S,,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Blackspotted Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",34,0,34,0,34,Otolith
WDFW,2019,Bocaccio,Commercial,,2B,,,"U.S. Coastal, Non-WA",3,0,3,0,3,Otolith
WDFW,2019,Bocaccio,Commercial,,2C,,,"U.S. Coastal, Non-WA",1,0,1,0,1,Otolith
WDFW,2019,Bocaccio,Commercial,,3A,,,"Coastal, WA ",35,0,35,0,35,Otolith
WDFW,2019,Bocaccio,Commercial,,3A,,,"U.S. Coastal, Non-WA",9,0,9,0,9,Otolith
WDFW,2019,Bocaccio,Commercial,,3B,,,"Coastal, WA ",114,0,114,0,114,Otolith
WDFW,2019,Bocaccio,Commercial,,3C,,,"Coastal, WA ",17,0,17,0,17,Otolith
WDFW,2019,Bocaccio,Commercial,,3C-S,,,"Coastal, WA ",74,0,74,0,74,Otolith
WDFW,2019,Bocaccio,Commercial,,,,,"U.S. Coastal, Non-WA",19,0,19,0,19,Otolith
WDFW,2019,Canary Rockfish,Commercial,,2B,,,"U.S. Coastal, Non-WA",50,0,50,0,50,Otolith
WDFW,2019,Canary Rockfish,Commercial,,2C,,,"U.S. Coastal, Non-WA",28,0,28,0,28,Otolith
WDFW,2019,Canary Rockfish,Commercial,,3A,,,"Coastal, WA ",102,0,102,0,102,Otolith
WDFW,2019,Canary Rockfish,Commercial,,3A,,,"U.S. Coastal, Non-WA",5,0,5,0,5,Otolith
WDFW,2019,Canary Rockfish,Commercial,,3B,,,"Coastal, WA ",32,0,32,0,0,No age structure taken
WDFW,2019,Canary Rockfish,Commercial,,3B,,,"Coastal, WA ",183,0,183,0,183,Otolith
WDFW,2019,Canary Rockfish,Commercial,,3C,,,"Coastal, WA ",27,0,27,0,0,No age structure taken
WDFW,2019,Canary Rockfish,Commercial,,3C,,,"Coastal, WA ",49,0,49,0,49,Otolith
WDFW,2019,Canary Rockfish,Commercial,,3C-S,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2019,Canary Rockfish,Commercial,,3C-S,,,"Coastal, WA ",157,0,157,0,157,Otolith
WDFW,2019,Canary Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",87,0,87,0,87,Otolith
WDFW,2019,Chilipepper,Commercial,,2B,,,"U.S. Coastal, Non-WA",2,0,2,0,2,Otolith
WDFW,2019,Chilipepper,Commercial,,2C,,,"U.S. Coastal, Non-WA",1,0,1,0,1,Otolith
WDFW,2019,Chilipepper,Commercial,,,,,"U.S. Coastal, Non-WA",1,0,1,0,1,Otolith
WDFW,2019,Darkblotched Rockfish,Commercial,,2B,,,"U.S. Coastal, Non-WA",9,0,9,0,9,Otolith
WDFW,2019,Darkblotched Rockfish,Commercial,,2C,,,"U.S. Coastal, Non-WA",2,0,2,0,2,Otolith
WDFW,2019,Darkblotched Rockfish,Commercial,,3A,,,"Coastal, WA ",111,0,111,0,111,Otolith
WDFW,2019,Darkblotched Rockfish,Commercial,,3B,,,"Coastal, WA ",94,0,94,0,94,Otolith
WDFW,2019,Darkblotched Rockfish,Commercial,,3C,,,"Coastal, WA ",29,0,29,0,29,Otolith
WDFW,2019,Darkblotched Rockfish,Commercial,,3C-S,,,"Coastal, WA ",54,0,54,0,0,No age structure taken
WDFW,2019,Darkblotched Rockfish,Commercial,,3C-S,,,"Coastal, WA ",259,0,259,0,259,Otolith
WDFW,2019,Darkblotched Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",3,0,3,0,0,No age structure taken
WDFW,2019,Darkblotched Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",58,0,58,0,58,Otolith
WDFW,2019,Dover Sole,Commercial,,3A,,,"Coastal, WA ",17,0,17,0,0,No age structure taken
WDFW,2019,Dover Sole,Commercial,,3A,,,"Coastal, WA ",127,0,127,0,127,Otolith
WDFW,2019,Dover Sole,Commercial,,3B,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2019,Dover Sole,Commercial,,3B,,,"Coastal, WA ",139,0,139,0,139,Otolith
WDFW,2019,Dover Sole,Commercial,,3C,,,"Coastal, WA ",25,0,25,0,0,No age structure taken
WDFW,2019,Dover Sole,Commercial,,3C,,,"Coastal, WA ",41,0,41,0,41,Otolith
WDFW,2019,Dover Sole,Commercial,,3C-S,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2019,Dover Sole,Commercial,,3C-S,,,"Coastal, WA ",350,0,350,0,350,Otolith
WDFW,2019,Dover Sole,Commercial,,,,,"U.S. Coastal, Non-WA",5,0,5,0,0,No age structure taken
WDFW,2019,Dover Sole,Commercial,,,,,"U.S. Coastal, Non-WA",4,0,4,0,4,Otolith
WDFW,2019,English Sole,Commercial,,3A,,,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2019,English Sole,Commercial,,3B,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2019,English Sole,Commercial,,3B,,,"Coastal, WA ",50,0,50,0,50,Otolith
WDFW,2019,English Sole,Commercial,,3C,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2019,English Sole,Commercial,,3C-S,,,"Coastal, WA ",150,0,150,0,150,Otolith
WDFW,2019,Greenspotted Rockfish,Commercial,,3B,,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Greenspotted Rockfish,Commercial,,3C,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2019,Greenstriped Rockfish,Commercial,,2C,,,"U.S. Coastal, Non-WA",1,0,1,0,1,Otolith
WDFW,2019,Greenstriped Rockfish,Commercial,,3A,,,"Coastal, WA ",19,0,19,0,0,No age structure taken
WDFW,2019,Greenstriped Rockfish,Commercial,,3A,,,"Coastal, WA ",77,0,77,0,77,Otolith
WDFW,2019,Greenstriped Rockfish,Commercial,,3A,,,"U.S. Coastal, Non-WA",4,0,4,0,4,Otolith
WDFW,2019,Greenstriped Rockfish,Commercial,,3B,,,"Coastal, WA ",17,0,17,0,0,No age structure taken
WDFW,2019,Greenstriped Rockfish,Commercial,,3B,,,"Coastal, WA ",20,0,20,0,20,Otolith
WDFW,2019,Greenstriped Rockfish,Commercial,,3C,,,"Coastal, WA ",9,0,9,0,0,No age structure taken
WDFW,2019,Greenstriped Rockfish,Commercial,,3C,,,"Coastal, WA ",28,0,28,0,28,Otolith
WDFW,2019,Greenstriped Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",12,0,12,0,0,No age structure taken
WDFW,2019,Greenstriped Rockfish,Commercial,,,,,"U.S. Coastal, Non-WA",81,0,81,0,81,Otolith
WDFW,2019,Lingcod,Commercial,,2C,,,"U.S. Coastal, Non-WA",1,0,1,1,1,Fin
WDFW,2019,Lingcod,Commercial,,3A,,,"Coastal, WA ",63,4,63,62,63,Fin
WDFW,2019,Lingcod,Commercial,,3A,,,"Coastal, WA ",42,0,42,0,0,No age structure taken
WDFW,2019,Lingcod,Commercial,,3B,,,"Coastal, WA ",83,0,83,81,83,Fin
WDFW,2019,Lingcod,Commercial,,3B,,,"Coastal, WA ",62,0,62,0,0,No age structure taken
WDFW,2019,Lingcod,Commercial,,3C,,,"Coastal, WA ",2,2,2,2,2,Fin
WDFW,2019,Lingcod,Commercial,,3C,,,"Coastal, WA ",83,0,83,0,0,No age structure taken
WDFW,2019,Lingcod,Commercial,,3C-S,,,"Coastal, WA ",47,7,47,46,47,Fin
WDFW,2019,Lingcod,Commercial,,4A,,,"Puget Sound, WA",25,0,25,25,25,Fin
WDFW,2019,Lingcod,Commercial,,,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2019,Lingcod,Commercial,,,,,"U.S. Coastal, Non-WA",119,18,119,116,119,Fin
WDFW,2019,Longnose Skate,Commercial,,3A,,,"U.S. Coastal, Non-WA",1,1,1,0,1,Vertebra
WDFW,2019,Longnose Skate,Commercial,,3B,,,"Coastal, WA ",24,5,24,0,24,Vertebra
WDFW,2019,Longnose Skate,Commercial,,3C,,,"Coastal, WA ",83,23,83,0,83,Vertebra
WDFW,2019,Longnose Skate,Commercial,,3C-S,,,"Coastal, WA ",30,15,30,0,30,Vertebra
WDFW,2019,Longnose Skate,Commercial,,,,,"U.S. Coastal, Non-WA",10,1,10,0,10,Vertebra
WDFW,2019,Longspine Thornyhead,Commercial,,3A,,,"Coastal, WA ",3,0,3,0,0,No age structure taken
WDFW,2019,Longspine Thornyhead,Commercial,,3A,,,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2019,Longspine Thornyhead,Commercial,,3B,,,"Coastal, WA ",75,0,75,0,0,No age structure taken
WDFW,2019,Longspine Thornyhead,Commercial,,3B,,,"Coastal, WA ",25,0,25,0,25,Otolith
WDFW,2019,Longspine Thornyhead,Commercial,,3C,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2019,Longspine Thornyhead,Commercial,,3C-S,,,"Coastal, WA ",51,0,51,0,0,No age structure taken
WDFW,2019,Longspine Thornyhead,Commercial,,3C-S,,,"Coastal, WA ",50,0,50,0,50,Otolith
WDFW,2019,Northern Anchovy,Commercial,,,,,No Area Data,1799,1800,1800,1790,1800,Otolith
WDFW,2019,Pacific Cod,Commercial,,3A,,,"Coastal, WA ",18,0,18,0,18,Otolith
WDFW,2019,Pacific Cod,Commercial,,3B,,,"Coastal, WA ",149,9,149,0,149,Otolith
WDFW,2019,Pacific Cod,Commercial,,3C,,,"Coastal, WA ",52,0,52,0,0,No age structure taken
WDFW,2019,Pacific Cod,Commercial,,3C,,,"Coastal, WA ",80,14,80,0,80,Otolith
WDFW,2019,Pacific Cod,Commercial,,3C-S,,,"Coastal, WA ",75,0,75,0,0,No age structure taken
WDFW,2019,Pacific Cod,Commercial,,3C-S,,,"Coastal, WA ",100,5,100,0,100,Otolith
WDFW,2019,Pacific Cod,Commercial,,4A,,,"Puget Sound, WA",76,0,76,0,0,No age structure taken
WDFW,2019,Pacific Cod,Commercial,,4A,,,"Puget Sound, WA",220,0,220,0,220,Otolith
WDFW,2019,Pacific Cod,Commercial,,,,,"U.S. Coastal, Non-WA",3,0,3,0,3,Otolith
WDFW,2019,Pacific Hagfish,Commercial,,2C,,,"U.S. Coastal, Non-WA",50,50,50,0,0,No age structure taken
WDFW,2019,Pacific Hagfish,Commercial,,3A,,,"Coastal, WA ",142,142,142,0,0,No age structure taken
WDFW,2019,Pacific Hagfish,Commercial,,3B,,,"Coastal, WA ",150,150,150,0,0,No age structure taken
WDFW,2019,Pacific Herring,Commercial,,,,,No Area Data,1,1,1,0,0,No age structure taken
WDFW,2019,Pacific Herring,Commercial,,,,,No Area Data,69,69,69,0,69,Otolith
WDFW,2019,Pacific Ocean Perch,Commercial,,3A,,,"Coastal, WA ",36,0,36,0,36,Otolith
WDFW,2019,Pacific Ocean Perch,Commercial,,3A,,,"U.S. Coastal, Non-WA",1,0,1,0,1,Otolith
WDFW,2019,Pacific Ocean Perch,Commercial,,3B,,,"Coastal, WA ",129,0,129,0,129,Otolith
WDFW,2019,Pacific Ocean Perch,Commercial,,3C,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2019,Pacific Ocean Perch,Commercial,,3C,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2019,Pacific Ocean Perch,Commercial,,3C-S,,,"Coastal, WA ",25,0,25,0,0,No age structure taken
WDFW,2019,Pacific Ocean Perch,Commercial,,3C-S,,,"Coastal, WA ",384,0,384,0,384,Otolith
WDFW,2019,Pacific Ocean Perch,Commercial,,,,,"U.S. Coastal, Non-WA",23,0,23,0,23,Otolith
WDFW,2019,Pacific Sardine,Commercial,,2C,,,"U.S. Coastal, Non-WA",50,50,50,47,50,Otolith
WDFW,2019,Pacific Sardine,Commercial,,,,,No Area Data,1,1,1,0,0,No age structure taken
WDFW,2019,Pacific Sardine,Commercial,,,,,No Area Data,12,12,12,12,12,Otolith
WDFW,2019,Pacific Whiting (Hake),Commercial,,2B,,,"U.S. Coastal, Non-WA",200,0,200,0,0,No age structure taken
WDFW,2019,Pacific Whiting (Hake),Commercial,,2B,,,"U.S. Coastal, Non-WA",40,40,40,20,40,Otolith
WDFW,2019,Pacific Whiting (Hake),Commercial,,3A,,,"Coastal, WA ",200,0,200,0,0,No age structure taken
WDFW,2019,Pacific Whiting (Hake),Commercial,,3A,,,"Coastal, WA ",40,40,40,20,40,Otolith
WDFW,2019,Pacific Whiting (Hake),Commercial,,3A,,,"Coastal, WA and Non-WA",20,19,20,20,20,Otolith
WDFW,2019,Pacific Whiting (Hake),Commercial,,3A,,,"U.S. Coastal, Non-WA",500,0,500,0,0,No age structure taken
WDFW,2019,Pacific Whiting (Hake),Commercial,,3A,,,"U.S. Coastal, Non-WA",80,80,80,60,80,Otolith
WDFW,2019,Pacific Whiting (Hake),Commercial,,3B,,,"Coastal, WA ",1101,0,1101,0,0,No age structure taken
WDFW,2019,Pacific Whiting (Hake),Commercial,,3B,,,"Coastal, WA ",220,220,220,180,220,Otolith
WDFW,2019,Pacific Whiting (Hake),Commercial,,3C-S,,,"Coastal, WA ",300,0,300,0,0,No age structure taken
WDFW,2019,Pacific Whiting (Hake),Commercial,,3C-S,,,"Coastal, WA ",60,60,60,60,60,Otolith
WDFW,2019,Petrale Sole,Commercial,,3A,,,"Coastal, WA ",50,0,50,0,50,Otolith
WDFW,2019,Petrale Sole,Commercial,,3B,,,"Coastal, WA ",150,0,150,0,0,No age structure taken
WDFW,2019,Petrale Sole,Commercial,,3B,,,"Coastal, WA ",211,0,211,0,211,Otolith
WDFW,2019,Petrale Sole,Commercial,,3C,,,"Coastal, WA ",150,0,150,0,0,No age structure taken
WDFW,2019,Petrale Sole,Commercial,,3C,,,"Coastal, WA ",72,0,72,0,72,Otolith
WDFW,2019,Petrale Sole,Commercial,,3C-S,,,"Coastal, WA ",100,0,99,0,0,No age structure taken
WDFW,2019,Petrale Sole,Commercial,,3C-S,,,"Coastal, WA ",375,0,375,273,375,Otolith
